text	to_user_id	from_user	id	from_user_id	iso_language_code	source	profile_image_url	geo_type	geo_coordinates_0	geo_coordinates_1	created_at	time
rt @ungmediasverige: paa https://t.co/esr5l1njkq hittar du helgens intervjuer, kroenikor och reportage av vaara #bokmaessan-reportrar! #bm16 @u…		pixieopium	780444568743505920	1576127892	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/709869796821696512/jmuuauy9.jpg		0	0	mon sep 26 16:30:59 +0000 2016	1474907459
@poddradioorg samtal med @handelstidning:ens med dennis toellborg. #bokmaessan2016 #bokmaessan #tryckfrihet #gbgftw   https://t.co/yxzfn31jng	3203322507	lyceum	780444252950106112	625323	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/248256569/twilk_background_4dc6041c54be7.jpg		0	0	mon sep 26 16:29:44 +0000 2016	1474907384
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		izinkvf	780444171307982848	2529006980	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:29:25 +0000 2016	1474907365
rt @nivodius: janne josefsson debatterar dn:s virrpanna kristina lindquist samt #bokmaessan's grundare. https://t.co/yr77jlsq0u #svpol #migp…		viktor_remmer	780444159291392000	1187529438	sv	<a href="https://mobile.twitter.com" rel="nofollow">mobile web (m5)</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:29:22 +0000 2016	1474907362
en stor favorit. jag blev starstrucked naer @erlendloe signerade en bok aat mig paa #bokmaessan och kom inte paa naagot a… https://t.co/ivtpyisvzq		lenamjohansson	780444042534514693	192675811	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme12/bg.gif		0	0	mon sep 26 16:28:54 +0000 2016	1474907334
janne josefsson debatterar dn:s virrpanna kristina lindquist samt #bokmaessan's grundare. https://t.co/yr77jlsq0u… https://t.co/uzeaynq4yh		nivodius	780443107888336896	3261776403	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:25:11 +0000 2016	1474907111
rt @ceciliadjurberg: ni som inte faar nog av rapporter fraan #bokmaessan :) - haer aer min: samtalet om yttrandefrihet maaste haallas levande http…		ronnieritter	780442188798976000	15201729	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/327830835/xe0e8199976fc7a7ae2d8fb1e9c9f19c.jpg		0	0	mon sep 26 16:21:32 +0000 2016	1474906892
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		storspiken	780441573138063360	2965069174	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:19:05 +0000 2016	1474906745
rt @mxcartoons: satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		stargazerlh	780439811530391553	88166688	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:12:05 +0000 2016	1474906325
nu finns filmen fraan seminariet uppe: https://t.co/2a8zwm0qef #bokmaessan #skriva #foerfattare		aliashannibal	780438134802771968	966987644	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:05:25 +0000 2016	1474905925
rt @mxcartoons: satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		ulwencreutz	780437822293540864	58419769	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/447274051/bkgrd-jv-books.jpg		0	0	mon sep 26 16:04:11 +0000 2016	1474905851
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		vankelhane	780436918303657984	347469412	sv	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">twitter for ipad</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:00:35 +0000 2016	1474905635
rt @mxcartoons: satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		davidlindborg	780436805418098688	610232402	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 16:00:08 +0000 2016	1474905608
rt @ba47766932: temat foer #bokmaessan 2017 blir censur?		dekanduintemena	780436196346454016	2964328726	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:57:43 +0000 2016	1474905463
rt @mxcartoons: satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		kurt_johansson	780435614881710080	3082531732	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:55:25 +0000 2016	1474905325
rt @mxcartoons: satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		chilenskpirog	780435558300520448	2977676223	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:55:11 +0000 2016	1474905311
@mxcartoons maerkligt att kulturmarxister som @bonniertid faar staella ut paa #bokmaessan #svpol	25660377	sallskapsgeten	780435470874542080	3004287664	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:54:50 +0000 2016	1474905290
satir fraan bonniers paa #bokmaessan: “vi aelskar det fria ordet”  https://t.co/4uhzd6syuk  #svpol https://t.co/ocgqf0maye		mxcartoons	780435126551543809	25660377	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme5/bg.gif		0	0	mon sep 26 15:53:28 +0000 2016	1474905208
rt @gpkulturnoje: hundra foerfattare hotar bojkotta naesta bokmaessa https://t.co/hwjvjkde0n #bokmaessan @bokmassangbg https://t.co/yd3259l28q		nleem197	780434527919415296	777528605677150209	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>			0	0	mon sep 26 15:51:05 +0000 2016	1474905065
rt @ba47766932: temat foer #bokmaessan 2017 blir censur?		ulwencreutz	780433700492283904	58419769	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/447274051/bkgrd-jv-books.jpg		0	0	mon sep 26 15:47:48 +0000 2016	1474904868
rt @mxcartoons: @fogelklou han skakade aeven hand med nya tider paa #bokmaessan. :)  https://t.co/pnm9dklbjb #svpol https://t.co/pwn791p0sq		ulwencreutz	780430046460772353	58419769	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/447274051/bkgrd-jv-books.jpg		0	0	mon sep 26 15:33:17 +0000 2016	1474903997
rt @ramelnews: paa bokmaessan? om 10 minuter talar @lennartandreas1 om povel paa de litteraera saellskapens scen! ses daer! #bokmaessan https://t.…		cd46e4a5df01478	780430021055942656	3342191086	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:33:11 +0000 2016	1474903991
ett bokpaket aer alltid lika vaelkommet (aeven maandagen efter #bokmaessan)! #blickenpilenfilen… https://t.co/sgrvmc11ia		bloggbohemen	780429671469092866	1243185162	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:31:48 +0000 2016	1474903908
rt @mxcartoons: @fogelklou han skakade aeven hand med nya tider paa #bokmaessan. :)  https://t.co/pnm9dklbjb #svpol https://t.co/pwn791p0sq		mariasunflower	780426492039880709	107754132	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:19:09 +0000 2016	1474903149
rt @mxcartoons: @fogelklou han skakade aeven hand med nya tider paa #bokmaessan. :)  https://t.co/pnm9dklbjb #svpol https://t.co/pwn791p0sq		frokensverige	780425496500772864	102496469	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/557533414165729280/e9loeaxs.png		0	0	mon sep 26 15:15:12 +0000 2016	1474902912
rt @vetenskapsradet: kolosserna paa skaaneslaetten, aleksandar matic @chalmersnyheter livesaender 10.20 #bokmaessan #forskartorget #ess #maxiv h…		larsoborjesson	780422755380494336	1277459077	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 15:04:19 +0000 2016	1474902259
rt @charlieafnord: konstaterar att #bokmaessan aer vitare aen ett kkk-moete. men alla besoekarna vurmar foer massinvandring. teori - praktik 🙊		427lillangsdal	780421874220163072	712624667790557189	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>			0	0	mon sep 26 15:00:49 +0000 2016	1474902049
#bokmaessan 2016. behoevde ny bokhylla redan innan. https://t.co/7is2okr7wv		denlillatanten	780420161044090880	3346477961	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:54:00 +0000 2016	1474901640
rt @urofficiell: ebba groen laemnade ett avgoerande avtryck i svensk musik. @jangradvall hoell i  samtal om det under #bokmaessan. se haer: https…		jangradvall	780419663599665152	26491055	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/82093516/bokomslag_gradvall.gif		0	0	mon sep 26 14:52:01 +0000 2016	1474901521
ebba groen laemnade ett avgoerande avtryck i svensk musik. @jangradvall hoell i  samtal om det under #bokmaessan. se haer… https://t.co/xwzfrllfiu		urofficiell	780419369847455744	243611745	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/344918034409168750/2dbdcb3e8d764d003569d6e7ab0789cc.jpeg		0	0	mon sep 26 14:50:51 +0000 2016	1474901451
aarets skoerd! #bokmaessan https://t.co/fqxpsddpos		mariakallsson	780418797769465857	464870362	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:48:35 +0000 2016	1474901315
rt @svenskakyrkan: hela samtalet finns nu paa svenska kyrkans youtube-kanal. #bokmaessan #semaenniskan  @chungwoolrim @ordfront https://t.co/j…		chungwoolrim	780417933382127617	2870798771	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:45:09 +0000 2016	1474901109
rt @evelinaderv: #bokmaessan skaems https://t.co/3jm9es1qfa		ellaamartinsson	780416463920308224	4904344894	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>			0	0	mon sep 26 14:39:19 +0000 2016	1474900759
rt @blottgott: rashid arnstad kraever att naesta aars #bokmaessan ska haallas i mecka    https://t.co/d26ztb0208 via @svtnyheter		bmastrom	780415643225092097	3299164115	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:36:03 +0000 2016	1474900563
rt @pernillaericson: bokmaessan - check. oj, vilken helg. #spaarenvilaemnarefteross #bokmaessan https://t.co/nblwc5s7vz		carolinekvitter	780415449880260609	2385893862	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:35:17 +0000 2016	1474900517
rashid arnstad kraever att naesta aars #bokmaessan ska haallas i mecka    https://t.co/d26ztb0208 via @svtnyheter		blottgott	780414632481751040	1577576084	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:32:02 +0000 2016	1474900322
jag och oscar simonson pratar #macchiarini, #forskningsetik och vetenskaplig oredlighet paa #bokmaessan i loerdags. https://t.co/kbmhgabadk		christianmunthe	780414446153981953	94352635	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme5/bg.gif		0	0	mon sep 26 14:31:18 +0000 2016	1474900278
allting glittrar och ingenting tar slut. khashayar naderehvandi samtalar med lena sjoestrand.  https://t.co/317s0j9jow #bokmaessan		norstedts	780413903989796864	17778133	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:29:08 +0000 2016	1474900148
rt @sr_kultur: diskussionerna fortsaetter: upprop kraever "nazifri bokmaessa 2017" https://t.co/5zsucqghti @bokmassangbg #bokmaessan https://t.…		larsholmblad	780412252063199234	189834323	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:22:34 +0000 2016	1474899754
och jo, det har visst med nazitidningen att goera, att det kryllade av nazister paa #bokmaessan. klart det spelar roll.	136056197	vildavilda	780410888264253440	136056197	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme18/bg.gif		0	0	mon sep 26 14:17:09 +0000 2016	1474899429
varfoer aer vi saa raedda foer det avvikande? @matsstrandberg_ i samtal med birgitta westlin. https://t.co/6mxhoh6uml @svenskakyrkan #bokmaessan		rabensjogren	780410464060735488	17778245	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:15:28 +0000 2016	1474899328
hundra foerfattare hotar bojkotta naesta bokmaessa https://t.co/hwjvjkde0n #bokmaessan @bokmassangbg https://t.co/yd3259l28q		gpkulturnoje	780409737460518912	2213914556	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:12:35 +0000 2016	1474899155
rt @ungmediasverige: paa https://t.co/esr5l1njkq hittar du helgens intervjuer, kroenikor och reportage av vaara #bokmaessan-reportrar! #bm16 @u…		ungmediavg	780409122659438593	707856005762260992	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:10:08 +0000 2016	1474899008
rt @blommini: in och laes om #bokmaessan ur ett ungt perspektiv @ungmediasverige @ungmediavg  https://t.co/p4vb2qp9he		ungmediavg	780409105911603200	707856005762260992	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:10:04 +0000 2016	1474899004
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		kollan66	780409100429586432	2570712979	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:10:03 +0000 2016	1474899003
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		persikan32	780408901833547776	1651428402	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:09:16 +0000 2016	1474898956
rt @mvasara: haer aer den gardell ni borde laesa #bokmaessan https://t.co/9qeq0qdthw		vasara_mikael	780408884754259969	3329406065	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:09:12 +0000 2016	1474898952
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		chilenskpirog	780408590897209345	2977676223	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:08:02 +0000 2016	1474898882
@fogelklou han skakade aeven hand med nya tider paa #bokmaessan. :)  https://t.co/pnm9dklbjb #svpol https://t.co/pwn791p0sq	143746296	mxcartoons	780408156266631168	25660377	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme5/bg.gif		0	0	mon sep 26 14:06:18 +0000 2016	1474898778
rt @fogelklou: stor eloge till bertil falck som aktivt soekte upp &amp; vill haelsa @jimmieakesson vaelkommen till #bokmaessan #svpol &gt;&gt; http://t.c…		hans_vesterberg	780407663058415617	772560784807387136	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	mon sep 26 14:04:20 +0000 2016	1474898660
